url,about,tags,category,score,date
https://mochigoma.com,Junni has launched the official website for 'Mochigoma' the character known for its popular LINE stickers.,"['animated', 'illustrated', 'WebGL']",art,6.86,Special Kudos 2019 Jun 24
https://fabrication-laitiere-france.com/en/,The web documentary Au Rythme du Lait offers an immersive experience into French dairy factories.,"['animated', 'video/sound', 'WebGL']",products,8.35,Website Of The Day 2019 Jun 25
https://www.bizmates.co.jp/,"Corporate website for Bizmates,Inc.","['animated', 'scroll', 'WebGL']",services,6.56,Special Kudos 2019 Jun 19
http://chameleon.media/,"Chameleon Media is a full service commercial production company based in Saint-Petersburg, Russia. ","['animated', 'VR', 'WebGL']",web design/dev,7.82,Website Of The Day 2019 Jun 26
https://albandelachaume.fr/,"Portfolio of Alban Delachaume, French creative designer, made with FranÃ§ois-Xavier Manceau.","['animated', 'responsive', 'WebGL']",web design/dev,8.06,Website Of The Day 2019 Jun 23
https://maxcolt.com/,"Who is Max Colt? Lil Wayne, Coldplay, Nicky Minaj, Kanye West, Imagine Dragons ... Max created for them videos that you all saw.","['animated', 'jQuery', 'WebGL']",other,8.08,Website Of The Day 2019 Jun 18
https://alphablueocean.com/,Alpha Blue Ocean is a London based investment company that helps to shape the future of your business.,"['minimal', 'typographic', 'WebGL']",services,7.86,Website Of The Day 2019 Jun 17
https://renaudrohlinger.com,Portfolio of creative developer Renaud ROHLINGER.,"['animated', 'scroll', 'WebGL']",web design/dev,8.40,Website Of The Day 2019 Jun 12
https://prm.ooo/,"PRMO loves web, music, photography, and roughly fun things.","['animated', 'one page', 'WebGL']",web design/dev,7.20,Special Kudos 2019 Jun 10
https://www.rondomark.jp,"We renewed our corporate site, we are a Sapporo based web and graphic design company.","['jQuery', 'responsive', 'WebGL']",web design/dev,7.42,Special Kudos 2019 Jun 10
https://rulescreative.com/,"As a creative agency, we explore & experiment within the universe of creativity, so we created a 360 experience for our universe.","['animated', 'VR', 'WebGL']",agency,6.68,Special Kudos 2019 Jun 4
https://www.oropress.it/en/,Oropress is a supplier of a large range of foils and films for all sectors.,"['fullscreen', 'responsive', 'WebGL']",other,8.31,Website Of The Day 2019 Jun 4
https://edgeless.it/,Edgeless is AQuest's unit dedicated to operations for western brands willing to approach the Chinese digital ecosystem.,"['one page', 'typographic', 'WebGL']",agency,7.72,Website Of The Day 2019 Jun 1
https://www.isiaroma.it/,"A website for the first public university of Design in Italy with 3d WebGL logo, CSS grids and CSS filters for photos.","['responsive', 'typographic', 'WebGL']",education,6.49,Special Kudos 2019 May 29
https://findingctrl.nesta.org.uk/,Visions for the future internet.,"['colorful', 'illustrated', 'WebGL']",other,8.35,Website Of The Day 2019 May 24
https://www.papatheochari.com/en,A unique website & digital environment showcasing Mrs. Papatheochari's work.,"['minimal', 'responsive', 'WebGL']",art,7.22,Special Kudos 2019 May 22
https://jayasom.com/,"An immersive website that conveys the high-end global wellness company, Jayasom gentle touch and inspiration.","['animated', 'parallax', 'WebGL']",wellbeing,7.92,Website Of The Day 2019 May 23
https://www.yannkozon.com/,"Portfolio of Yann Kozon, a french freelance front-end developper and WordPress lover.","['animated', 'minimal', 'WebGL']",web design/dev,7.38,Special Kudos 2019 May 18
http://www.marinimarmi.com/en/,"A dive into the wild nature of an extraordinary territory where Marini, for over a century, has brought to light a unique material","['animated', 'video/sound', 'WebGL']",products,7.88,Website Of The Day 2019 May 20
https://planetvoodoo.org,Planet Voodoo is home to a terrific team of dastardly dolls who love to experiment with VR and 3D website design.,"['animated', 'colorful', 'WebGL']",agency,6.89,Special Kudos 2019 May 17
https://www.taodust.com/,TaoDust â€“ Equity Crowdfunding Platform on the Blockchain,"['animated', 'one page', 'WebGL']",other,6.70,Special Kudos 2019 May 15
https://maxkorzh.live/en/,"We created a website for Max, to communicate with the audience, as well as selling tickets and goods for his fans.","['animated', 'fullscreen', 'WebGL']",other,7.31,Special Kudos 2019 May 15
https://www.bondixintelligence.com/,Bondix Intelligence is the managed secured internet connectivity specialists.,"['fullscreen', 'scroll', 'WebGL']",services,6.97,Special Kudos 2019 May 13
https://nomada.ca/,"Nomada is a luxury travel brand that showcases transformative experiences with a focus on sustainable and conscious tourism.
","['animated', 'fullscreen', 'WebGL']",travel,7.68,Website Of The Day 2019 May 18
https://square.geex-arts.com/,Square is a project that gives web designers a chance to show themselves and get feedback. Stop thinking about money and followers.,"['colorful', 'video/sound', 'WebGL']",web design/dev,8.62,Website Of The Day 2019 May 17 / WOTM May
https://kineticnight.com/,360Â° mobile website to invite people to the designer's Art Basel exhibition while discovering the collection's pieces.,"['illustrated', 'SVG', 'WebGL']",fashion,6.73,Special Kudos 2019 May 11
https://firstframe.fr/,"First Frame is a team of passionate producers, directors, editors, motion designers, colorists, composers / music producers.","['animated', 'video/sound', 'WebGL']",entertainment,8.02,Website Of The Day 2019 May 13
https://mirrorball.com,"Mirrorball is an NYC-based marketing and experience design agency. Design by Mirrorball, Dev by Eric Van Holtz, WebGL by Raphael Rauwolf","['animated', 'responsive', 'WebGL']",agency,7.86,Website Of The Day 2019 May 11
https://www.majortom.com/,A strategy-first digital agency that marries big-picture strategic thinking with best-in-class tactical execution.,"['animated', 'minimal', 'WebGL']",agency,7.57,Special Kudos 2019 May 7
https://recruit.gmo-pg.com/,"To attract talented students, we make recruiting site for leading corporation in payment integrated service in Japan.","['animated', 'parallax', 'WebGL']",other,6.71,Special Kudos 2019 May 3
http://three59.ae/,"A full-fledged advertising and media services provider based in Dubai Production City, United Arab Emirates","['animated', 'typographic', 'WebGL']",products,8.13,Website Of The Day 2019 May 6
https://adidas-nitejogger.withspotify.com,Who are you when the nite comes? Log in to your Spotify account to find out what your nite sounds like.,"['animated', 'fullscreen', 'WebGL']",fashion,8.06,Website Of The Day 2019 Apr 30
https://lapras.com/,Individual profiles are automatically generated from open data.,"['responsive', 'scroll', 'WebGL']",services,7.07,Special Kudos 2019 Apr 26
https://www.thehookgroup.co.uk,"The Hook is one of the world's largest social media groups, known for creating awarding winning original content for over 10 million fans.","['typographic', 'video/sound', 'WebGL']",entertainment,7.99,Website Of The Day 2019 Apr 29
http://nftmnfts.caffeina.com,This is an interactive trailer: solve the clue and the experience will be released gradually.,"['animated', 'responsive', 'WebGL']",art,8.54,Website Of The Day 2019 Apr 26
https://playup.jp/,"We created a brand site for the color contact lenses 'PLAY / UP' that featured BTS as an image character. 
","['animated', 'video/sound', 'WebGL']",products,7.87,Website Of The Day 2019 Apr 28
https://www.krissrealestate.com/,Interactive portfolio for Kriss Re. - A design centric real estate developer.,"['animated', 'grid', 'WebGL']",real estate,8.06,Website Of The Day 2019 Apr 24
https://play.gl/,"To celebrate the Galeries Lafayette's 'Funorama' campaign, we created 'Play for Good', a colourful game with a heady gameplay!","['colorful', 'SVG', 'WebGL']",fashion,8.50,Website Of The Day 2019 Apr 20 / WOTM Apr
https://davideperozzi.com/,Personal portfolio of Davide Perozzi. Design by Norman Dubois and dev. by Davide Perozzi.,"['parallax', 'scroll', 'WebGL']",web design/dev,7.82,Website Of The Day 2019 Apr 18
https://www.sodasoda.co.jp/,"Discover the bubble world of Soda! Communications Inc, a leading video production company in Japan.","['animated', 'minimal', 'WebGL']",web design/dev,7.19,Special Kudos 2019 Apr 13
https://analogueprod.com/,Analogue is a Lyon based films and documentaries production collective.,"['animated', 'video/sound', 'WebGL']",other,8.00,Website Of The Day 2019 Apr 17
https://zumi.gucci.com/,"Gucci Zumi, the new handbag collection appears in an animated digital experience featuring illustrations by artist Alex Merry.","['illustrated', 'parallax', 'WebGL']",fashion,8.24,Website Of The Day 2019 Apr 15
https://www.madeamilano.com/en,Design freedom and passion for creating: Madea Milano takes the typical elements of tradition and re-invents them.,"['eCommerce', 'WebGL']",products,7.52,Special Kudos 2019 Apr 9
https://alacrangroup.com/,"The new website for Alacran Group features an interactive, auditory sensory experience that lets users create a custom melody.","['animated', 'video/sound', 'WebGL']",entertainment,8.23,Website Of The Day 2019 Apr 9
https://mo88.redbull.pt/apoiar-miguel-oliveira,"Let's support Miguel Oliveira in his debut year in Moto GP. Leave your selfie in the official helmet, participate and win! ","['animated', 'responsive', 'WebGL']",sport,7.36,Special Kudos 2019 Apr 5
https://www.mergrim.net/,Audio Visualizer for Takahisa Mitsumori(mergrim). He is the producer known as mergrim based in Berlin. ,"['minimal', 'video/sound', 'WebGL']",art,7.18,Special Kudos 2019 Apr 4
https://www.nesatex.it,Luxury textiles made in Italy,"['parallax', 'scroll', 'WebGL']",fashion,7.09,Special Kudos 2019 Apr 3
https://asmobius.co.jp/,"ARCHI SITE MOBIUS provides architectural spaces that embody beauty and pleasure in serene settings, touching the sentiments of those who use them.","['fullscreen', 'photographic', 'WebGL']",other,8.45,Website Of The Day 2019 Apr 1
https://ursamajorsupercluster.com,New site for Austrian based digital design studio URSA MAJOR SUPERCLUSTER.,"['animated', 'parallax', 'WebGL']",web design/dev,7.47,Special Kudos 2019 Mar 27
https://routefifty.caffeina.com/,Route Fifty is a Caffeina R&D project conceived to experiment with the creative process of an interactive game. ,"['animated', 'responsive', 'WebGL']",web design/dev,7.92,Website Of The Day 2019 Mar 28
http://www.sakayori.co/,sakayori / g. is a fashion brand in Tokyo.We express the world view of two brands on one website.,"['scroll', 'WebGL']",fashion,7.47,Special Kudos 2019 Mar 27
https://pushermusic.com/,"Website of Pusher Music, a modern music company. Explore their work in this captivating WebGL Audio Visual Experience.","['animated', 'fullscreen', 'WebGL']",other,7.76,Website Of The Day 2019 Mar 26
https://unseen.co/,Temporary Measures: A holding page we created to showcase our latest work and our team whilst we are working on our full site.,"['grid', 'parallax', 'WebGL']",agency,8.15,Website Of The Day 2019 Mar 25
https://www.ig.com/uk/shares/research/the-art-of-shares,The Art of Shares lets you create physical sculptures in your browser using live share price data. ,"['animated', 'minimal', 'WebGL']",other,7.38,Special Kudos 2019 Mar 22
https://mogney.com/,A new generation of payments. All you need is a QR code.,"['animated', 'colorful', 'WebGL']",app,7.71,Website Of The Day 2019 Mar 21
https://hypetype.tokyo/,"Design gallery with the theme of typography. You can sort by typeface, color & category.","['minimal', 'typographic', 'WebGL']",web design/dev,6.59,Special Kudos 2019 Mar 20
https://www.questionsinthesky.com,"Children are particularly curious when they travel. To answer their many questions, Air France has created 'Questions in the sky'.","['animated', 'video/sound', 'WebGL']",education,8.24,Website Of The Day 2019 Mar 20
https://schizinfo.com/connexion/,"It all starts with a connection, the treatment of Schizophrenia too. Follow Antoine on the road to recovery.","['animated', 'colorful', 'WebGL']",other,7.67,Website Of The Day 2019 Mar 22
https://www.vincentsaisset.com/,Vincent SaÃ¯sset's portfolio. Interactive Developer based in Paris and currently working as a freelance.,"['minimal', 'typographic', 'WebGL']",web design/dev,7.73,Website Of The Day 2019 Mar 15
http://flipflap.tryghedsgruppen.dk/,"Playful, interactive and responsive take on an annual report, revolving around an origami fortune teller.","['animated', 'responsive', 'WebGL']",web design/dev,7.61,Website Of The Day 2019 Mar 16
https://seekerproject.com/ ,What would happen if biometrical measurements could help you decide where to go for your next vacation?,"['animated', 'liquid', 'WebGL']",travel,8.16,Website Of The Day 2019 Mar 13
http://ahmadteafest.ru/,WebGL project for Ahmad Tea Music Festival during winter holidays.,"['minimal', 'responsive', 'WebGL']",entertainment,6.50,Special Kudos 2019 Mar 14
https://www.rodolfosarno.com/,Portfolio of User Interface and interactive designer Rodolfo Sarno. I designed and built my portfolio website using Webflow.,"['liquid', 'minimal', 'WebGL']",web design/dev,8.12,Website Of The Day 2019 Mar 10
http://jaywrkr.com,Portfolio 2019 of the famous Ecuadorian technological designer JAYWRKR.,"['animated', 'minimal', 'WebGL']",web design/dev,6.27,Special Kudos 2019 Mar 9
https://www.ensembliers.com/,"A interactive digital portfolio site that mirrors the unique esthetic of Les Ensembliers; simple, beautiful, and eclectic.","['animated', 'responsive', 'WebGL']",art,8.20,Website Of The Day 2019 Mar 8
https://greeeg.com/,Portfolio of the French creative developer GrÃ©goire Mielle.,"['animated', 'responsive', 'WebGL']",web design/dev,8.05,Website Of The Day 2019 Mar 9
https://bergbauernmilch.de/en,Website relaunch and design concept of the Berchtesgadener Land dairy which was founded in 1927.,"['fullscreen', 'parallax', 'WebGL']",food/drink,6.81,Special Kudos 2019 Mar 8
https://www.ultranoir.com,ultranoir is a French Awards Winning Digital Agency. We craft bold and deeply inspired digital experiences.,"['fullscreen', 'minimal', 'WebGL']",agency,8.88,Website Of The Day 2019 Mar 5
https://www.studiotreble.com,"At Studio Treble, we create memorable, meaningful digital experiences that stick. We explore. We experiment. We excite.","['animated', 'video/sound', 'WebGL']",agency,7.57,Special Kudos 2019 Mar 5
http://austinmayer.co,"Portfolio of Austin Mayer, Interactive Creative Director based in Chicago, IL.","['animated', 'typographic', 'WebGL']",web design/dev,7.79,Website Of The Day 2019 Mar 3
http://www.miamisrl.co,"Founded in 1988, Miami is a leading manufacturer company creating outstanding insoles for brands globally. ","['animated', 'minimal', 'WebGL']",services,7.41,Special Kudos 2019 Mar 4
https://www.miragefestival.com/,"Art, Innovation and Digital Cultures in Lyon, from 03 to 07 April 2019. Exhibition route, performances, Mirage Creative +.","['animated', 'responsive', 'WebGL']",art,7.93,Website Of The Day 2019 Mar 4
https://2018.craftedbygc.com,"With the hours, days and months flying by at lightning speed, we take a moment to dive into our 2018 time capsule.","['colorful', 'grid', 'WebGL']",agency,8.97,Website Of The Day 2019 Feb 28
https://www.sbs.com.au/missing,Police couldn't find 8-year-old Wendy Jane Pfeiffer. Two Pitjantjatjara trackers did. A new interactive true crime story from SBS.,"['animated', 'parallax', 'WebGL']",entertainment,8.96,Website Of The Day 2019 Mar 2 / WOTM Mar
http://two.zero.nyc,Zero Studios' digital birthday party.,"['animated', 'scroll', 'WebGL']",agency,8.15,Website Of The Day 2019 Feb 26
http://sterling.it/,"A visual experience that mixes colors, 3D models and sound-fx into the alchemy of the steroidal production.","['animated', 'typographic', 'WebGL']",other,8.61,Website Of The Day 2019 Feb 25
https://2019.makemepulse.com,"It's time for the big journey! Experience Nomadic Tribe, our interactive tale for this new year. ","['animated', 'colorful', 'WebGL']",art,9.14,Website Of The Day 2019 Feb 24 / WOTM Feb
https://2019.agence-belle-epoque.fr,We are proud to present you our best wishes for 2019 with this digital experiment. We hope you'll enjoy.,"['animated', 'SVG', 'WebGL']",agency,7.20,Special Kudos 2019 Feb 23
https://hinderer-wolff.fr,Hinderer & Wolff is a new brand of Alsatian wines. Its 3D website immerses the spectator in the heart of the authentic Alsace.,"['animated', 'eCommerce', 'WebGL']",food/drink,8.42,Website Of The Day 2019 Feb 21
https://piggy2019.com,Customize your own fireworks and greetings for the Lunar New Year of the Pig.,"['illustrated', 'video/sound', 'WebGL']",other,6.73,Special Kudos 2019 Feb 20
https://www.nicocherubin.com,"2019 showcase of interactive designer Nico Cherubin, developed by the young gun Lorenzo Girardi","['animated', 'liquid', 'WebGL']",web design/dev,7.97,Website Of The Day 2019 Feb 17
https://recruit.dac.co.jp/,We made D.A.Consortium's 2020 new graduate recruitment site.,"['photographic', 'typographic', 'WebGL']",other,7.29,Special Kudos 2019 Feb 16
https://www.superbien.studio/,"Created in webGL and immersive, it is based on geometric notions such as the iris of an eye, to reflect the vision of the studio.","['minimal', 'video/sound', 'WebGL']",agency,8.57,Website Of The Day 2019 Feb 15
https://explore.deepcube.com,DeepCube developed from scratch a new deep learning framework that allows for the widespread deployment of deep learning solutions.,"['animated', 'SVG', 'WebGL']",other,7.17,Special Kudos 2019 Feb 13
https://www.aoyagiuirou.co.jp/,"Aoyagi Souhonke Co.,Ltd. is a Japanese confectionery company established in 1879, specialising in Japanese traditional sweet.","['animated', 'colorful', 'WebGL']",food/drink,7.54,Special Kudos 2019 Feb 12
http://disrupt.ouiwill.com,Disrupt is an experience to showcase how we grow brands by building tech. ,"['animated', 'WebGL']",agency,8.96,Website Of The Day 2019 Feb 6
https://www.marine-i.co.uk,A pioneering programme designed to help the marine technology sector in Cornwall and the Isles of Scilly grow through research.,"['responsive', 'WebGL']",services,6.89,Special Kudos 2019 Feb 6
https://2019.lesanimals.digital,Les Animals wish you a little more (or less) space for 2019.,"['animated', 'SVG', 'WebGL']",photography,8.72,Website Of The Day 2019 Feb 4
https://www.medisorb.ru/en/,A pharmaceutical company using up-to-date solutions. ,"['colorful', 'minimal', 'WebGL']",wellbeing,7.56,Special Kudos 2019 Feb 5
https://www.kitamura1923.com/,"The official website of KITAMURA MAKURA, the pillow manufacturer since 1923.","['animated', 'scroll', 'WebGL']",products,8.22,Website Of The Day 2019 Feb 2
https://bounds.agency/,"Created a new website of our agency. Look, judge, enjoy.","['animated', 'scroll', 'WebGL']",agency,8.16,Website Of The Day 2019 Feb 1
http://nlf.geex-arts.com/,Design presentation for an International Fine Art Fair with over 28 years in the industry â€“ Next Level Fairs.,"['parallax', 'typographic', 'WebGL']",art,7.76,Website Of The Day 2019 Jan 31
http://www.ostsee-life.nabu.de/,Discover the underwater world of the Baltic Sea in Virtual Reality. This large-scale WebVR experience is build for all devices.,"['video/sound', 'VR', 'WebGL']",education,7.41,Special Kudos 2019 Feb 3
http://www.utadahikaru.jp/hikaru_utada_songs/,This website intends to visualize how the music of Hikaru Utada are received around the world. ,"['animated', 'minimal', 'WebGL']",entertainment,7.68,Website Of The Day 2019 Jan 30
http://eumray.com/,Portfolio site of Eum Ray,"['fullscreen', 'responsive', 'WebGL']",web design/dev,7.54,Special Kudos 2019 Jan 29
https://everest.agency,Everest is a digital agency building experiences and brands that people fall in love with.,"['liquid', 'minimal', 'WebGL']",agency,8.72,Website Of The Day 2019 Jan 28
https://airbusventures.vc,A website and a video designed to immerse visitors into the world and ambitions of Airbus Ventures,"['fullscreen', 'video/sound', 'WebGL']",other,6.80,Special Kudos 2019 Jan 25
https://shoutagainstviolence.com/,Shout is a pro bono R&D project to raise awareness about the Elimination of Violence Against Women. ,"['illustrated', 'video/sound', 'WebGL']",community,9.15,Website Of The Day 2019 Jan 22 / WOTM Jan
https://rogierdeboeve.com/,Portfolio of Belgium based front-end developer and visual artist Rogier de BoevÃ©.,"['animated', 'typographic', 'WebGL']",web design/dev,7.32,Special Kudos 2019 Jan 23
https://www.jgprolock.com,John Guest gave plumbers something they'd never seen before: a web experience that treated them like the technical gurus they are.,"['animated', 'scroll', 'WebGL']",products,7.00,Special Kudos 2019 Jan 22
https://archi-graphi.fr,Archi Graphi helps architectures and communications companies in their projects.,"['minimal', 'responsive', 'WebGL']",agency,8.03,Website Of The Day 2019 Jan 21
https://www.intuitionrobotics.com,Intuition Robotics was founded with the vision of positively impact people's lives by breathing life into autonomous machines.,"['animated', 'illustrated', 'WebGL']",products,7.34,Special Kudos 2019 Jan 19
https://dc-kishimoto.jp/,"Photos in/around the clinic, and daily letter (picture) from patients (mainly children). Particles are generated from photos.","['minimal', 'photographic', 'WebGL']",other,6.50,Special Kudos 2019 Jan 19
https://jet.style/portfolio/case/promo-page-of-yandextaxi-contest,We developed a convenient online platform for the contest which allowed the participants to easily submit their works. Case study.,"['animated', 'one page', 'WebGL']",entertainment,7.58,Special Kudos 2019 Jan 18
https://happy2019.sretks.com,"Thinking deeply about the goal for 2019. After thinking, you can try to reach the goal through mini game. This is my personal work.","['animated', 'one page', 'WebGL']",entertainment,7.83,Website Of The Day 2019 Jan 20
https://atelierrichelieu.com/,L'Atelier Richelieu is a private mansion house dedicated to events and located in the heart of Paris.,"['fullscreen', 'minimal', 'WebGL']",other,7.74,Website Of The Day 2019 Jan 18
https://oboosho.com,Online cleaning service for the residents of New York,"['animated', 'illustrated', 'WebGL']",services,7.61,Special Kudos 2019 Jan 11
https://romainmurschel.fr,Portfolio of a French Developer and co-manager of Boite Ã  Oeufs.,"['animated', 'typographic', 'WebGL']",web design/dev,7.33,Special Kudos 2019 Jan 4
https://www.xmasearth.com,"Help Santa deliver packages, dodge coal pieces and collect gifts to recharge the engine.","['animated', 'WebGL']",travel,NONE,Nominated 2018 Dec 24
http://www.digitalrealty.com,"Digital Realty is the world's largest full scale data center provider offering wholesale deployments, interconnection & cloud svcs.","['colorful', 'responsive', 'WebGL']",services,7.20,Special Kudos 2018 Dec 30
https://xmastree-game.com,Decorate and play with your Christmas Tree using the raddest ornaments!,"['animated', 'colorful', 'WebGL']",entertainment,8.48,Website Of The Day 2018 Dec 31
https://2018.14islands.com/,Sneaky Santa has stolen all the gifts. Can you get them back?,"['animated', 'responsive', 'WebGL']",web design/dev,7.97,Website Of The Day 2018 Dec 24
https://www.ebay-report.de/90errevival/,eBay is looking back on all the biggest topics based on searches and sales. This year's report comes fully in 3D and WebGL-ready.,"['animated', 'colorful', 'WebGL']",services,7.56,Special Kudos 2018 Dec 25
http://www.the-nun.net,"Before The Conjuring, Before Annabelle, the Darkest Chapter was Born. Pray for Forgiveness.","['responsive', 'video/sound', 'WebGL']",entertainment,7.83,Website Of The Day 2018 Dec 28
https://www.velux.dk/se-lyset/?lang=en,Experience a house with and without VELUX skylights - and see the light.,"['animated', 'video/sound', 'WebGL']",products,8.50,Website Of The Day 2019 Jan 3
https://www.gothamsiti.it,"Here we are... finally our new website! Check it out!


","['animated', 'typographic', 'WebGL']",agency,8.04,Website Of The Day 2019 Jan 1
https://www.orano.group/experience/innovation/en,Learn more about Orano's approach to nuclear interventions.,"['animated', 'responsive', 'WebGL']",services,9.12,Website Of The Day 2018 Dec 29 / WOTM Dec
https://gqjapan.jp/moty/2018/,'GQ MEN OF THE YEAR' is a festival in which 'GQ' elects and awards men who played active in each field in that year.,"['colorful', 'fullscreen', 'WebGL']",entertainment,7.13,Special Kudos 2018 Dec 22
http://icebergxmas.com,Holiday greeting site for our clients.,"['animated', 'minimal', 'WebGL']",agency,7.40,Special Kudos 2018 Dec 22
https://squilla.io/,Efficient investment in crypto industry. Squilla is the pioneering company in the market of ICO valuation. ,"['colorful', 'one page', 'WebGL']",services,7.84,Website Of The Day 2018 Dec 20
https://www.feelwelcometree.com/,When Instagram photos of AccorHotels Guests become ornaments on the most sparkling Christmas tree yet !,['WebGL'],travel,7.78,Website Of The Day 2018 Dec 25
https://www.vitamincornwall.com/sproutbreakout/,The fiendishly un-difficult but excellent Christmas game. Created without frameworks in pure ES6 JavaScript and HTML5.,"['animated', 'responsive', 'WebGL']",web design/dev,6.96,Special Kudos 2018 Dec 19
https://www.whitetailgin.com,Inspired by Nature. Soured in Mull. Created in London. Whitetail Gin is named after Europe's largest bird of prey.,"['eCommerce', 'parallax', 'WebGL']",food/drink,7.93,Website Of The Day 2018 Dec 13
https://www.boranka.hr/en,Paint it back is Croatia's largest reforestation campaign. The website we created enables users to plant new trees & show support.,"['animated', 'illustrated', 'WebGL']",community,8.34,Website Of The Day 2018 Dec 12
http://www.detectivepikachumovie.com/,Explore the latest poster from POKÃ‰MON: Detective Pikachu and hunt to find all the details you can: 45 in all!,['WebGL'],entertainment,6.62,Special Kudos 2018 Dec 9
https://discoverlexus.com/,Discover Lexus. Saatchi & Saatchi Tokyo and Lexus international partnered with RESN to create a global home for everything Lexus. ,"['animated', 'fullscreen', 'WebGL']",other,8.19,Website Of The Day 2018 Dec 8
https://oceanschool.nfb.ca/,Ocean School is an interactive experience whose mission is to help students better understand our relationship with the oceans.,"['animated', 'photographic', 'WebGL']",education,7.86,Website Of The Day 2018 Dec 10
https://oneupstudio.it/,We are one up a digital and branding studio,"['animated', 'fullscreen', 'WebGL']",agency,7.73,Website Of The Day 2018 Dec 6
https://givekateavoice.noted.co.nz/,"A video-led interactive marking 125 years of women's suffrage, using storytelling and design to bring historic words to life.","['responsive', 'video/sound', 'WebGL']",other,7.05,Special Kudos 2018 Dec 6
http://thisisclimate.com,"Climate provides creative development and production in the commercial, social, and original content space.","['scroll', 'video/sound', 'WebGL']",services,7.54,Special Kudos 2018 Dec 1
https://www.movie-music-quiz.com/,Â« Listen to the music... and find the title of the movie in less than 60 seconds Â». Movie Music Quiz is a personal project.,"['animated', 'video/sound', 'WebGL']",entertainment,6.94,Special Kudos 2018 Nov 30
https://starlinkgame.com/shipbuilder,"Mix and match 10 pilots, 8 ship hulls, 16 wings, and 16 weapons to build your very own starship","['animated', 'SVG', 'WebGL']",web design/dev,6.31,Special Kudos 2018 Nov 30
https://www.clovr.com/,A cryptocurrency for online gambling,"['illustrated', 'SVG', 'WebGL']",other,7.88,Website Of The Day 2018 Nov 26
https://www.coolshop.it/en/index/,Coolshop is a UX Centered Digital Solution provider focused on creating effective extended sales processes.,"['jQuery', 'material design', 'WebGL']",agency,6.71,Special Kudos 2018 Nov 29
https://carbonstore.ru/en,Carbonstore is an unique platform that unites producers of carbon product.,"['animated', 'eCommerce', 'WebGL']",products,7.30,Special Kudos 2018 Nov 27
http://www.mad.studio,Mad/Studio is a Design Studio based in Paris helping companies build great products and services; also incubating startups.,"['fullscreen', 'minimal', 'WebGL']",agency,7.68,Website Of The Day 2018 Dec 1
https://noformat.com/,"We're a team of designers, developers, strategists, artists and storytellers united in a New York-based strategic design studio.","['animated', 'parallax', 'WebGL']",agency,7.94,Website Of The Day 2018 Nov 24
https://experience.eau.veolia.fr,"Follow the journey of a water drop with Veolia, you may be surprised by how amazing the production of potable water is!","['animated', 'colorful', 'WebGL']",other,8.19,Website Of The Day 2018 Nov 23
https://www.sartobikes.com/,"Carbon cycles handmade and designed in Italy, offering an unforgettable experience to cyclists all over the world since 1959.","['animated', 'video/sound', 'WebGL']",products,8.04,Website Of The Day 2018 Nov 20
http://blackrainbow.la/,We are an award winning digital design and development studio based in Los Angeles. ,"['animated', 'colorful', 'WebGL']",agency,7.60,Special Kudos 2018 Nov 20
http://astoryabouttrusts.co.uk,"Aimed at UK investors, users can explore content through a navigational structure, inspired from data and collective investments.","['animated', 'fullscreen', 'WebGL']",web design/dev,7.88,Website Of The Day 2018 Nov 21
https://blockstudio.tw/,Block Studio is a design studio formed in Taiwan that mainly focus on Website Design and Corporate Identity System Design.,"['animated', 'SVG', 'WebGL']",web design/dev,7.26,Special Kudos 2018 Nov 15
https://glueckauf.wdr.de/,"Discover an impressive underground world in this large-scale VR experience, including a navigation and several episodes in WebVR.","['video/sound', 'VR', 'WebGL']",education,8.19,Website Of The Day 2018 Nov 18
http://beta.yahiarefaiea.com,A 21 years old interaction designer who grows up in a small town in Syria.,"['animated', 'minimal', 'WebGL']",web design/dev,7.07,Special Kudos 2018 Nov 12
https://affinity.pt/,Affinity Portugal is a consultancy company specialised in Technology and Information Systems. Or in Human Relationships.,"['colorful', 'scroll', 'WebGL']",services,7.64,Special Kudos 2018 Nov 6
https://ringer.tokyo/,"+Ring is a creative post-production company that uses high-end CG, VFX, editing, and sound design to provide optimal solutions.","['responsive', 'video/sound', 'WebGL']",other,7.67,Special Kudos 2018 Nov 5
https://www.deburis.it,"From the experience of the Tommasi Family, comes a timeless wine, a new classic: De Buris.","['animated', 'scroll', 'WebGL']",food/drink,8.55,Website Of The Day 2018 Nov 8 / WOTM Nov
https://summerclub.adoratorio.studio/,"Adoratorio Summer Club is a web experiment music game that challenges you in a frenetic experience. Play on desktop, mobile or sync!","['animated', 'video/sound', 'WebGL']",entertainment,8.32,Website Of The Day 2018 Nov 10
https://jet.style/portfolio/case/mobile-app-with-augmented-reality-for-grott-brewery-bar,Case study about a mobile app with AR which helps Grott Bar stand out from the competition and creates a 'wow' effect.,"['one page', 'scroll', 'WebGL']",app,6.44,Special Kudos 2018 Oct 28
http://www.blkout.fr,Website of the french digital agency BLK OUT,"['animated', 'parallax', 'WebGL']",agency,8.00,Website Of The Day 2018 Nov 5
https://zbeul.studio,Discover a new interactive experience with this auto-running side scrolling pixel art game playable on both desktop and mobile.,"['responsive', 'video/sound', 'WebGL']",entertainment,8.88,Website Of The Day 2018 Nov 4
http://conceptbillmack.com/,We have developed the concept of the site billmack.com to sculptor Bill Mack.,"['animated', 'typographic', 'WebGL']",art,7.36,Special Kudos 2018 Oct 24
